supervoxel_id	root_id	pos_x	pos_y	pos_z	soma_x	soma_y	soma_z	nucleus_id	flow	super_class	cell_class	cell_sub_class	cell_type	hemibrain_type	ito_lee_hemilineage	hartenstein_hemilineage	morphology_group	top_nt	top_nt_conf	side	nerve	vfb_id	fbbt_id	status
81560879329688838	720575940643187144	159648	58104	1188	159648.0	58104.0	1188.0	6861061.0		not_a_neuron	glia							serotonin	0.30385622382164	right				
81840773825744269	720575940621666089	162832	35224	1827	162832.0	35224.0	1827.0	6746506.0		not_a_neuron	glia							gaba	0.9716843366622925	right				
77691766832256685	720575940631230415	102896	76136	2648	102896.0	76136.0	2648.0	2683812.0		not_a_neuron	glia							gaba	0.30193519592285156	left				
80574961399792513	720575940620552497	144688	47488	4377	144688.0	47488.0	4377.0	5723786.0		not_a_neuron	glia							acetylcholine	0.47288379073143005	right				
80998067083821877	720575940631004101	150648	60832	3363	150648.0	60832.0	3363.0	6402571.0		not_a_neuron	glia							acetylcholine	0.2634056806564331	right				
81700723531829454	720575940624667175	161136	44816	1592	161136.0	44816.0	1592.0	6819115.0		not_a_neuron	glia							dopamine	0.42516031861305237	right				
79730055366037381	720575940622655472	132136	39776	3771	132136.0	39776.0	3771.0	4981585.0		not_a_neuron	glia							serotonin	0.3207358717918396	center				
79309904619544100	720575940623675491	125928	70632	4802	125928.0	70632.0	4802.0	4649242.0		not_a_neuron	glia							acetylcholine	0.4801371395587921	center				
82265666350643548	720575940629071360	169072	74376	2005	169072.0	74376.0	2005.0	7157213.0		not_a_neuron	glia							acetylcholine	0.3818912208080292	right				
81138323401539590	720575940628050234	153264	53504	2264	153264.0	53504.0	2264.0	6386314.0		not_a_neuron	glia							gaba	0.5745760202407837	right				
81208555042279905	720575940628591719	153888	51472	4801	153888.0	51472.0	4801.0	6389279.0		not_a_neuron	glia							glutamate	0.28837841749191284	right				
78114322962212285	720575940620420518	109160	80632	3437	109160.0	80632.0	3437.0	3199637.0		not_a_neuron	glia							acetylcholine	0.4329872131347656	left				
79803722645460463	720575940643470496	133824	88736	4028	133824.0	88736.0	4028.0	5342700.0		not_a_neuron	glia							acetylcholine	0.3093411922454834	center				
78324879304942834	720575940629978363	112552	73320	2574	112552.0	73320.0	2574.0	3142264.0		not_a_neuron	glia							acetylcholine	0.35292941331863403	left				
81632347920984051	720575940612021270	160304	75320	3698	160304.0	75320.0	3698.0	6918140.0		not_a_neuron	glia							acetylcholine	0.2986893653869629	right				
80928935156213152	720575940628382290	149736	79464	2500	149736.0	79464.0	2500.0	6471136.0		not_a_neuron	glia							serotonin	0.2851931154727936	right				
80999303900092842	720575940630634860	151144	79448	2272	151144.0	79448.0	2272.0	6471720.0		not_a_neuron	glia							<NA>		right				
81560535732694788	720575940628400906	159000	53256	1412	159000.0	53256.0	1412.0	6843003.0		not_a_neuron	glia							acetylcholine	0.4054073393344879	right				
78396072615561031	720575940636805695	113192	84720	1982	113192.0	84720.0	1982.0	3243720.0		not_a_neuron	glia							octopamine	0.31498807668685913	left				
80856161498601429	720575940631925791	149408	42944	4397	149408.0	42944.0	4397.0	6369582.0		not_a_neuron	glia							glutamate	0.4182671308517456	right				
81490648494463001	720575940620742872	158392	60232	4934	158392.0	60232.0	4934.0	6863142.0		not_a_neuron	glia							dopamine	0.39101406931877136	right				
80648147374364351	720575940611515890	146040	89496	2554	146040.0	89496.0	2554.0	5872387.0		not_a_neuron	glia							glutamate	0.37147724628448486	right				
79944391212757417	720575940624032007	136104	88480	2319	136104.0	88480.0	2319.0	5342093.0		not_a_neuron	glia							serotonin	0.40276986360549927	right				
81491404408497832	720575940630222587	157912	71408	4769	157912.0	71408.0	4769.0	6891595.0		not_a_neuron	glia							glutamate	0.42289358377456665	right				
77268179843623678	720575940629991680	96328	55672	1762	96328.0	55672.0	1762.0	2095744.0		not_a_neuron	glia							glutamate	0.31489622592926025	left				
80999922576782288	720575940628965123	150760	88544	3847	150760.0	88544.0	3847.0	6513084.0		not_a_neuron	glia							acetylcholine	0.39008012413978577	right				
77832641826626030	720575940605758654	105032	77848	3125	105032.0	77848.0	3125.0	2695690.0		not_a_neuron	glia							gaba	0.4715539216995239	left				
81067885938050116	720575940630199035	152424	51936	2385	152424.0	51936.0	2385.0	6386248.0		not_a_neuron	glia							glutamate	0.3752608299255371	right				
82335760284039023	720575940615218739	170104	71000	2546	170104.0	71000.0	2546.0	7136880.0		not_a_neuron	glia							gaba	0.4138737916946411	right				
81207798658102641	720575940616007797	154520	39808	1078	154520.0	39808.0	1078.0	6349453.0		not_a_neuron	glia							dopamine	0.5813285708427429	right				
80786410826798625	720575940628331369	148064	51944	1129	148064.0	51944.0	1129.0	6383678.0		not_a_neuron	glia							acetylcholine	0.3781481087207794	right				
78464174086334057	720575940631905363	114064	51688	5199	114064.0	51688.0	5199.0	3083460.0		not_a_neuron	glia							acetylcholine	0.5440724492073059	left				
78816635880106110	720575940604271806	118880	60928	2323	118880.0	60928.0	2323.0	3722841.0		not_a_neuron	glia							gaba	0.5395063757896423	left				
81420691664600078	720575940616974081	156888	66376	1942	156888.0	66376.0	1942.0	6888210.0		not_a_neuron	glia							acetylcholine	0.4299648106098175	right				
81629942538079673	720575940621204607	159816	39080	2239	159816.0	39080.0	2239.0	6747446.0		not_a_neuron	glia							acetylcholine	0.4341816008090973	right				
78887073343761488	720575940622379155	120536	61240	2325	120536.0	61240.0	2325.0	3723137.0		not_a_neuron	glia							acetylcholine	0.5213196277618408	left				
79098385935996238	720575940609327708	123296	64480	3844	123296.0	64480.0	3844.0	4598619.0		not_a_neuron	glia							acetylcholine	0.48032131791114807	left				
80715079942918149	720575940628423671	146719	38155	773	146248.0	39536.0	667.0	5650127.0		not_a_neuron	glia							serotonin	0.32775717973709106	right				
80997380090336820	720575940635459959	150896	50808	4842	150896.0	50808.0	4842.0	6388850.0		not_a_neuron	glia							glutamate	0.4643847644329071	right				
77762204363451173	720575940627435819	103592	77192	3468	103592.0	77192.0	3468.0	2695059.0		not_a_neuron	glia							serotonin	0.31287267804145813	left				
78323780195349706	720575940607873481	112016	56576	5218	112016.0	56576.0	5218.0	3081785.0		not_a_neuron	glia							gaba	0.46505507826805115	left				
80999510058830525	720575940612300595	150592	81560	2457	150592.0	81560.0	2457.0	6471515.0		not_a_neuron	glia							gaba	0.3589884638786316	right		fw014886		
79943154329138795	720575940627669764	135376	69576	2686	135376.0	69576.0	2686.0	5236576.0		not_a_neuron	glia							acetylcholine	0.4904019236564636	center				
81279473139786505	720575940624826416	154736	59720	1854	154736.0	59720.0	1854.0	6400959.0		not_a_neuron	glia							acetylcholine	0.6709550023078918	right				
82195160234551824	720575940610366938	168312	72856	2484	168312.0	72856.0	2484.0	7136650.0		not_a_neuron	glia							acetylcholine	0.6515131592750549	right				
80859047381097673	720575940630658255	149176	85688	1862	149176.0	85688.0	1862.0	6505961.0		not_a_neuron	glia							acetylcholine	0.5785399675369263	right				
82193716990830177	720575940628841216	168168	51104	1087	168168.0	51104.0	1087.0	7089864.0		not_a_neuron	glia							acetylcholine	0.4799080789089203	right				
81068848077626339	720575940605670758	151584	67176	2755	151584.0	67176.0	2755.0	6427361.0		not_a_neuron	glia							acetylcholine	0.2758427560329437	right				
82616822876522285	720575940625895769	174616	64880	1845	174616.0	64880.0	1845.0	7412002.0		not_a_neuron	glia							acetylcholine	0.6047170758247375	right				
77972073511070702	720575940616756198	107040	58984	2366	107040.0	58984.0	2366.0	3102135.0		not_a_neuron	glia							acetylcholine	0.7840539813041687	left				
77479698795486001	720575940636335216	99384	61680	4701	99384.0	61680.0	4701.0	2537112.0		not_a_neuron	glia							glutamate	0.45703384280204773	left				
81631179824387628	720575940633745122	160440	57824	4930	160440.0	57824.0	4930.0	6863476.0		not_a_neuron	glia							acetylcholine	0.44166263937950134	right				
78255198023751063	720575940641273333	111072	82704	4510	111072.0	82704.0	4510.0	3254228.0		not_a_neuron	glia							acetylcholine	0.3394906520843506	left				
78254923011163791	720575940612213210	111024	79184	3122	111024.0	79184.0	3122.0	3199813.0		not_a_neuron	glia							acetylcholine	0.2970774173736572	left				
81279404420262731	720575940626225896	154864	58736	1813	154864.0	58736.0	1813.0	6400993.0		not_a_neuron	glia							gaba	0.5349892973899841	right				
79803585273107429	720575940620607579	133968	87056	4144	133968.0	87056.0	4144.0	5343311.0		not_a_neuron	glia							acetylcholine	0.6998084187507629	center				
81349567408741689	720575940622333191	156480	55376	4941	156480.0	55376.0	4941.0	6844985.0		not_a_neuron	glia							serotonin	0.3578941226005554	right				
78534267885756727	720575940625818897	115400	47272	4886	115400.0	47272.0	4886.0	3670218.0		not_a_neuron	glia							acetylcholine	0.5746507048606873	left				
81491747871497034	720575940640254773	158528	77312	3629	158528.0	77312.0	3629.0	6917600.0		not_a_neuron	glia							acetylcholine	0.498825341463089	right				
78746954733242359	720575940606494398	117752	71152	5325	117752.0	71152.0	5325.0	3742683.0		not_a_neuron	glia							acetylcholine	0.39766988158226013	left				
78464173482498281	720575940632106413	113664	50920	792	113664.0	50920.0	792.0	3065959.0		not_a_neuron	glia							serotonin	0.5400502681732178	left				
78325016743697208	720575940609262542	112408	75168	2423	112408.0	75168.0	2423.0	3198758.0		not_a_neuron	glia							dopamine	0.40840768814086914	left				
81070084961302069	720575940627719701	151792	85048	2364	151792.0	85048.0	2364.0	6510966.0		not_a_neuron	glia							acetylcholine	0.4465792179107666	right				
81210547907014745	720575940635539636	153984	81000	4747	153984.0	81000.0	4747.0	6474864.0		not_a_neuron	glia							acetylcholine	0.8472692966461182	right				
80223873056167498	720575940621650881	140168	58560	455	140168.0	58560.0	455.0	5767850.0		not_a_neuron	glia							glutamate	0.3425310552120209	right				
81138529895677912	720575940635330734	152800	56408	4957	152800.0	56408.0	4957.0	6389030.0		not_a_neuron	glia							acetylcholine	0.4493352472782135	right				
77901979711706693	720575940628429189	105912	63016	2730	105912.0	63016.0	2730.0	2535441.0		not_a_neuron	glia							dopamine	0.5510294437408447	left				
80786273522424698	720575940632605388	148288	50256	2402	148288.0	50256.0	2402.0	6385929.0		not_a_neuron	glia							acetylcholine	0.6889626979827881	right				
81209241834791417	720575940620834774	154080	61264	2003	154080.0	61264.0	2003.0	6400832.0		not_a_neuron	glia							glutamate	0.5063040256500244	right				
80858566411968106	720575940622158761	148904	78616	2437	148904.0	78616.0	2437.0	6470851.0		not_a_neuron	glia							glutamate	0.6379389762878418	right				
81561910524476603	720575940623803784	158864	74192	4230	158864.0	74192.0	4230.0	6920679.0		not_a_neuron	glia							glutamate	0.4100702702999115	right				
80083135836211561	720575940656161953	137520	58856	2224	137520.0	58856.0	2224.0	5157575.0		not_a_neuron	glia							acetylcholine	0.518264889717102	right				
81069122754608214	720575940638476928	151579	70813	1519	151096.0	70576.0	1482.0	6423864.0		not_a_neuron	glia							acetylcholine	0.35261133313179016	right				
80434704477824156	720575940618141789	142432	53896	664	142432.0	53896.0	664.0	5740166.0		not_a_neuron	glia							acetylcholine	0.3555637300014496	right				
78888860385376597	720575940627108233	120680	88640	4656	120680.0	88640.0	4656.0	3825857.0		not_a_neuron	glia							acetylcholine	0.5252926349639893	left				
78042305218790631	720575940632333793	107504	56784	5310	107504.0	56784.0	5310.0	3076571.0		not_a_neuron	glia							acetylcholine	0.802756667137146	left				
80083136104579067	720575940636620280	137296	58552	4232	137296.0	58552.0	4232.0	5166876.0		not_a_neuron	glia							acetylcholine	0.5433105230331421	center				
79589592487241909	720575940619233483	130352	44632	1765	130352.0	44632.0	1765.0	4493788.0		not_a_neuron	glia							acetylcholine	0.5087920427322388	center				
81070085229885052	720575940608551945	151504	84928	4535	151504.0	84928.0	4535.0	6516672.0		not_a_neuron	glia							serotonin	0.4196285903453827	right				
81350391505580709	720575940660251521	156560	67616	876	156560.0	67616.0	876.0	6866263.0		not_a_neuron	glia							serotonin	0.43837791681289673	right				
80082723519192755	720575940628290052	137976	52560	2120	137976.0	52560.0	2120.0	5064976.0		not_a_neuron	glia							glutamate	0.24891147017478943	right				
80859116436211084	720575940612090794	148416	87504	4482	148416.0	87504.0	4482.0	6515417.0		not_a_neuron	glia							gaba	0.38359320163726807	right				
80153710672021545	720575940613130646	138616	61168	1925	138616.0	61168.0	1925.0	5154272.0		not_a_neuron	glia							serotonin	0.48983460664749146	right				
82616204400898374	720575940633842879	175008	55904	1586	175008.0	55904.0	1586.0	7390165.0		not_a_neuron	glia							gaba	0.478264719247818	right				
78605391939841381	720575940638451007	115680	58504	446	115680.0	58504.0	446.0	3720258.0		not_a_neuron	glia							<NA>		left				
79732254456565700	720575940638129215	132304	72656	4364	132304.0	72656.0	4364.0	5243247.0		not_a_neuron	glia							acetylcholine	0.4317542016506195	center				
80858016991832996	720575940628587113	148536	70880	5081	148536.0	70880.0	5081.0	6430857.0		not_a_neuron	glia							acetylcholine	0.9219642281532288	right				
80786892131538979	720575940637210345	148216	59640	3145	148216.0	59640.0	3145.0	6402360.0		not_a_neuron	glia							glutamate	0.3662068545818329	right				
80296234866529454	720575940637658458	141072	88328	1865	141072.0	88328.0	1865.0	5869067.0		not_a_neuron	glia							acetylcholine	0.4598805904388428	right				
79381510247091097	720575940627073897	127016	89120	4210	127016.0	89120.0	4210.0	4707502.0		not_a_neuron	glia							gaba	0.22964078187942505	center				
81140178894487780	720575940630225708	153392	81472	2748	153392.0	81472.0	2748.0	6472680.0		not_a_neuron	glia							acetylcholine	0.3531526029109955	right				
78465891603702333	720575940615843084	113760	77184	1797	113760.0	77184.0	1797.0	3195012.0		not_a_neuron	glia							acetylcholine	0.2829253673553467	left				
80927973016276472	720575940631935457	149608	64400	1869	149608.0	64400.0	1869.0	6400486.0		not_a_neuron	glia							acetylcholine	0.6789547204971313	right				
79870723866529111	720575940636525998	134080	39360	1723	134080.0	39360.0	1723.0	4979937.0		not_a_neuron	glia							dopamine	0.4319759011268616	center				
79662572907221011	720575940612950386	131944	83512	4427	131944.0	83512.0	4427.0	5343019.0		not_a_neuron	glia							acetylcholine	0.6728015542030334	center				
78816292685299247	720575940613193779	118808	55600	5339	118808.0	55600.0	5339.0	3704138.0		not_a_neuron	glia							acetylcholine	0.45096439123153687	left				
78394973103455819	720575940620870382	112560	68352	1608	112560.0	68352.0	1608.0	3140286.0		not_a_neuron	glia							serotonin	0.2977416515350342	left				
80224148537833137	720575940623106172	140112	62840	4644	140112.0	62840.0	4644.0	5772784.0		not_a_neuron	glia							glutamate	0.5899580717086792	right				
80082792574172573	720575940607696651	137304	53176	4636	137304.0	53176.0	4636.0	5076035.0		not_a_neuron	glia							acetylcholine	0.43697232007980347	center				
79519636462400941	720575940621393829	129744	50176	4676	129744.0	50176.0	4676.0	4534387.0		not_a_neuron	glia							serotonin	0.4119206964969635	center				
81562391359954746	720575940615608743	159616	80768	3020	159616.0	80768.0	3020.0	6915420.0		not_a_neuron	glia							acetylcholine	0.5746256709098816	right				
81139010529096666	720575940606692798	153112	63592	1688	153112.0	63592.0	1688.0	6400689.0		not_a_neuron	glia							acetylcholine	0.6940080523490906	right				
82475398126395651	720575940610495586	172720	54856	1388	172720.0	54856.0	1388.0	7388504.0		not_a_neuron	glia							dopamine	0.2818950116634369	right				
79944391212845218	720575940625327818	135248	88696	2380	135248.0	88696.0	2380.0	5342005.0		not_a_neuron	glia							serotonin	0.8880777359008789	right				
78254922877189723	720575940621146317	110656	78656	2291	110656.0	78656.0	2291.0	3198288.0		not_a_neuron	glia							acetylcholine	0.32607588171958923	left				
78816705002055235	720575940623945203	119176	61512	5272	119176.0	61512.0	5272.0	3728193.0		not_a_neuron	glia							acetylcholine	0.7132596373558044	left				
80012973384782982	720575940632522527	136312	61416	3338	136312.0	61416.0	3338.0	5163371.0		not_a_neuron	glia							serotonin	0.3527833819389343	center				
79592410187171236	720575940612356594	130616	86544	3333	130616.0	86544.0	3333.0	4706503.0		not_a_neuron	glia							acetylcholine	0.5732470154762268	center				
78535230025506880	720575940627688281	115552	61808	5387	115552.0	61808.0	5387.0	3726194.0		not_a_neuron	glia							acetylcholine	0.8663560748100281	left				
80997723687992492	720575940619556973	150872	55608	5074	150872.0	55608.0	5074.0	6388833.0		not_a_neuron	glia							glutamate	0.4895429015159607	right				
79239123558381152	720575940637777897	125400	64240	4718	125400.0	64240.0	4718.0	4601233.0		not_a_neuron	glia							acetylcholine	0.3165024518966675	center				
80647460313409124	720575940629113423	145872	79448	3282	145872.0	79448.0	3282.0	5823434.0		not_a_neuron	glia							acetylcholine	0.6147001385688782	right				
78113223316541572	720575940624105191	108968	64288	2554	108968.0	64288.0	2554.0	3102900.0		not_a_neuron	glia							acetylcholine	0.8249505758285522	left				
78465410634578875	720575940605233324	113720	70232	2375	113720.0	70232.0	2375.0	3142519.0		not_a_neuron	glia							glutamate	0.45030477643013	left				
78815536704116432	720575940628267163	119256	44280	4969	119256.0	44280.0	4969.0	3671117.0		not_a_neuron	glia							acetylcholine	0.8439245223999023	left				
77902392297260409	720575940621175834	105576	68952	4968	105576.0	68952.0	4968.0	2576063.0		not_a_neuron	glia							acetylcholine	0.3635057210922241	left				
80155154183446086	720575940613541613	138857	82716	4845	136224.0	84656.0	4987.0	5343712.0		not_a_neuron	glia							acetylcholine	0.35600072145462036	right				
78887142465660095	720575940638354660	120408	62392	5238	120408.0	62392.0	5238.0	3728831.0		not_a_neuron	glia							acetylcholine	0.4326458275318146	left				
79450641839623536	720575940629582833	128384	70368	2869	128384.0	70368.0	2869.0	4644845.0		not_a_neuron	glia							serotonin	0.3365698456764221	center				
78042510974581903	720575940619822319	108040	59968	2260	108040.0	59968.0	2260.0	3102548.0		not_a_neuron	glia							glutamate	0.2863534092903137	left				
80083548354693950	720575940615310545	137592	64664	3990	137592.0	64664.0	3990.0	5163614.0		not_a_neuron	glia							acetylcholine	0.7295422554016113	right				
80997242181710087	720575940609805892	151128	47816	1312	151128.0	47816.0	1312.0	6364296.0		not_a_neuron	glia							dopamine	0.6151362061500549	right				
80365435446601883	720575940642040520	141848	70568	2192	141848.0	70568.0	2192.0	5790723.0		not_a_neuron	glia							acetylcholine	0.7715407013893127	right				
80364885624075641	720575940630905851	141680	62416	1975	141680.0	62416.0	1975.0	5770048.0		not_a_neuron	glia							gaba	0.35677340626716614	right				
81420554628356899	720575940627325785	157312	64352	5053	157312.0	64352.0	5053.0	6862970.0		not_a_neuron	glia							serotonin	0.5901095867156982	right				
78817185501637584	720575940634949368	119424	68872	1255	119424.0	68872.0	1255.0	3736200.0		not_a_neuron	glia							acetylcholine	0.3064498007297516	left				
79239329649823928	720575940639078377	125288	67848	4287	125288.0	67848.0	4287.0	4648949.0		not_a_neuron	glia							acetylcholine	0.5375107526779175	center				
78746886013662385	720575940619110683	117912	69624	5246	117912.0	69624.0	5246.0	3742899.0		not_a_neuron	glia							acetylcholine	0.45691967010498047	left				
80012836013123422	720575940625064336	136736	59800	3991	136736.0	59800.0	3991.0	5163473.0		not_a_neuron	glia							gaba	0.29772061109542847	center				
79450367028846999	720575940627467609	128016	66280	3401	128016.0	66280.0	3401.0	4646687.0		not_a_neuron	glia							serotonin	0.32641178369522095	center				
78605255172241947	720575940626614409	115664	56336	5336	115664.0	56336.0	5336.0	3701828.0		not_a_neuron	glia							acetylcholine	0.6831311583518982	left				
81207111463441391	720575940625933949	153864	30000	1474	153864.0	30000.0	1474.0	6305301.0		not_a_neuron	glia							octopamine	0.5379066467285156	right				
77761654808541972	720575940621592491	103976	69232	4701	103976.0	69232.0	4701.0	2575453.0		not_a_neuron	glia							acetylcholine	0.24605894088745117	left				
79732391895389382	720575940616185138	132320	74400	4279	132320.0	74400.0	4279.0	5285221.0		not_a_neuron	glia							serotonin	0.37980249524116516	center				
77973242010754784	720575940626123466	106872	75728	4525	106872.0	75728.0	4525.0	3199993.0		not_a_neuron	glia							acetylcholine	0.6668447852134705	left				
81209173182251571	720575940628628730	154512	60656	2437	154512.0	60656.0	2437.0	6401879.0		not_a_neuron	glia							serotonin	0.2641214430332184	right				
79872991609312970	720575940618567559	134064	72736	1783	134064.0	72736.0	1783.0	5233760.0		not_a_neuron	glia							serotonin	0.8544886112213135	center				
79520186151255503	720575940628353947	129016	58320	4289	129016.0	58320.0	4289.0	4602534.0		not_a_neuron	glia							serotonin	0.6082196831703186	center				
80014348042530332	720575940605992294	136848	81544	5215	136848.0	81544.0	5215.0	5289081.0		not_a_neuron	glia							glutamate	0.4449436664581299	center				
81701822976366282	720575940639077353	161592	61624	1106	161592.0	61624.0	1106.0	6861240.0		not_a_neuron	glia							glutamate	0.4084993898868561	right				
77972485693554290	720575940628202472	107216	65080	1238	107216.0	65080.0	1238.0	3101352.0		not_a_neuron	glia							gaba	0.6068788170814514	left				
81068573065543152	720575940633884823	151912	62760	1752	151912.0	62760.0	1752.0	6400588.0		not_a_neuron	glia							acetylcholine	0.6582621932029724	right				
80366810104663995	720575940629891522	141760	90752	4349	141760.0	90752.0	4349.0	6190406.0		not_a_neuron	glia							acetylcholine	0.48044613003730774	right				
80082792238867948	720575940634456671	137600	52992	2252	137600.0	52992.0	2252.0	5064788.0		not_a_neuron	glia							dopamine	0.29706570506095886	right				
80012011446681540	720575940624155028	136816	47488	4601	136816.0	47488.0	4601.0	5035272.0		not_a_neuron	glia							acetylcholine	0.42544689774513245	center				
79238917400136417	720575940610928504	125456	61320	4867	125456.0	61320.0	4867.0	4601244.0		not_a_neuron	glia							acetylcholine	0.3846934735774994	center				
79379585631967379	720575940623055996	127296	60192	962	127296.0	60192.0	962.0	4590045.0		not_a_neuron	glia							gaba	0.49800682067871094	center				
81208623358934093	720575940621044812	154328	52280	1607	154328.0	52280.0	1607.0	6384677.0		not_a_neuron	glia							gaba	0.8082427382469177	right				
82405510418204839	720575940609392988	170976	61096	1136	170976.0	61096.0	1136.0	7102946.0		not_a_neuron	glia							gaba	0.521152675151825	right				
78888791330728949	720575940650937590	119912	87368	2376	119912.0	87368.0	2376.0	3823040.0		not_a_neuron	glia							gaba	0.6261007785797119	left				
80012629921847234	720575940622685704	136536	56680	4529	136536.0	56680.0	4529.0	5074537.0		not_a_neuron	glia							<NA>		center				
77831748675269082	720575940611634611	104712	64584	5044	104712.0	64584.0	5044.0	2537702.0		not_a_neuron	glia							acetylcholine	0.4760878384113312	left				
78394011500660798	720575940631280524	112616	54000	5274	112616.0	54000.0	5274.0	3082484.0		not_a_neuron	glia							gaba	0.3251766264438629	left				
79662091669289662	720575940637599710	131792	75944	2679	131792.0	75944.0	2679.0	5282824.0		not_a_neuron	glia							glutamate	0.3156425952911377	center				
78182836012144664	720575940611531122	109824	53320	1476	109824.0	53320.0	1476.0	3071381.0		not_a_neuron	glia							glutamate	0.25301414728164673	left				
82404410974026839	720575940617365877	171288	45584	1904	171288.0	45584.0	1904.0	7082838.0		not_a_neuron	glia							acetylcholine	0.7832236886024475	right				
79450642107646571	720575940622029153	128376	71208	4631	128376.0	71208.0	4631.0	4649971.0		not_a_neuron	glia							gaba	0.3193177878856659	center				
77902804546962350	720575940631089208	105480	74688	4421	105480.0	74688.0	4421.0	2700137.0		not_a_neuron	glia							glutamate	0.4317781627178192	left				
81209722736664441	720575940642453389	154152	68952	835	154152.0	68952.0	835.0	6421977.0		not_a_neuron	glia							glutamate	0.41138091683387756	right				
80083410646856727	720575940616524347	137160	62240	1595	137160.0	62240.0	1595.0	5153741.0		not_a_neuron	glia							acetylcholine	0.3347778022289276	right				
79591722790970828	720575940619629428	130040	76328	1733	130040.0	76328.0	1733.0	4668919.0		not_a_neuron	glia							serotonin	0.37608906626701355	center				
80434498856486886	720575940629977859	142960	51264	4923	142960.0	51264.0	4923.0	5749270.0		not_a_neuron	glia							acetylcholine	0.5047544240951538	right				
81771504525955187	720575940636317620	162504	51680	1242	162504.0	51680.0	1242.0	6843558.0		not_a_neuron	glia							acetylcholine	0.42410096526145935	right				
80013041768486844	720575940611882616	136400	62688	639	136400.0	62688.0	639.0	5152176.0		not_a_neuron	glia							acetylcholine	0.6416872143745422	right				
79943085609455164	720575940636130702	135664	68368	2579	135664.0	68368.0	2579.0	5236811.0		not_a_neuron	glia							acetylcholine	0.41003844141960144	center				
77832092272193790	720575940629174844	104928	69888	4710	104928.0	69888.0	4710.0	2575734.0		not_a_neuron	glia							glutamate	0.5293653011322021	left				
81279610578725346	720575940606704988	154992	61600	1845	154992.0	61600.0	1845.0	6401007.0		not_a_neuron	glia							acetylcholine	0.6819062232971191	right				
81421310475450058	720575940632009157	157208	75576	4525	157208.0	75576.0	4525.0	6919987.0		not_a_neuron	glia							acetylcholine	0.49077948927879333	right				
79309079650295254	720575940618778678	126832	58424	2260	126832.0	58424.0	2260.0	4595347.0		not_a_neuron	glia							acetylcholine	0.4350118935108185	center				
78253892085107023	720575940624191980	111024	63848	2322	111024.0	63848.0	2322.0	3103436.0		not_a_neuron	glia							acetylcholine	0.7721607685089111	left				
79167998967052951	720575940629612816	124384	53256	5201	124384.0	53256.0	5201.0	4535971.0		not_a_neuron	glia							acetylcholine	0.41005271673202515	left				
81209173115018370	720575940629886199	153848	60384	1809	153848.0	60384.0	1809.0	6400772.0		not_a_neuron	glia							dopamine	0.4644775986671448	right				
79167860991651385	720575940628375720	124392	51232	1472	124392.0	51232.0	1472.0	4522553.0		not_a_neuron	glia							acetylcholine	0.6842374205589294	center				
80084372652409999	720575940631302444	137408	77432	1098	137408.0	77432.0	1098.0	5282051.0		not_a_neuron	glia							<NA>		right				
79449885992522938	720575940627001381	128496	59968	3428	128496.0	59968.0	3428.0	4599293.0		not_a_neuron	glia							acetylcholine	0.6517648696899414	center				
80155429061270867	720575940643211812	138784	87464	4776	138784.0	87464.0	4776.0	5344272.0		not_a_neuron	glia							serotonin	0.6457366347312927	right				
78394973170673804	720575940612236269	113376	69216	2186	113376.0	69216.0	2186.0	3142412.0		not_a_neuron	glia							acetylcholine	0.3032241463661194	left				
78113086279888324	720575940623227561	108504	62952	5369	108504.0	62952.0	5369.0	3106946.0		not_a_neuron	glia							acetylcholine	0.49356186389923096	left				
81562322573264411	720575940638284095	158736	79856	2442	158736.0	79856.0	2442.0	6915212.0		not_a_neuron	glia							gaba	0.3908686935901642	right				
79238985784108330	720575940622812423	125704	62112	2314	125704.0	62112.0	2314.0	4594976.0		not_a_neuron	glia							octopamine	0.4521265923976898	center				
79450779144240151	720575940634166264	128672	72632	1775	128672.0	72632.0	1775.0	4642354.0		not_a_neuron	glia							gaba	0.3115234673023224	center				
78323917097757624	720575940637535918	112376	58200	1358	112376.0	58200.0	1358.0	3101676.0		not_a_neuron	glia							serotonin	0.31151720881462097	left				
78114116870953387	720575940632315154	109104	77504	4005	109104.0	77504.0	4005.0	3199602.0		not_a_neuron	glia							acetylcholine	0.5109280943870544	left				
80153848110983599	720575940643217864	138200	64008	1961	138200.0	64008.0	1961.0	5154213.0		not_a_neuron	glia							acetylcholine	0.40908530354499817	right				
82404617132291544	720575940638675152	171048	47840	1758	171048.0	47840.0	1758.0	7082828.0		not_a_neuron	glia							acetylcholine	0.33147647976875305	right				
79239054503507391	720575940617243037	125288	63608	2266	125288.0	63608.0	2266.0	4594837.0		not_a_neuron	glia							acetylcholine	0.3111591041088104	center				
78324879304734358	720575940622937332	112312	72400	2422	112312.0	72400.0	2422.0	3142178.0		not_a_neuron	glia							acetylcholine	0.3057757318019867	left				
80506241520412959	720575940620061189	143336	71608	1297	143336.0	71608.0	1297.0	5790141.0		not_a_neuron	glia							serotonin	0.3648553490638733	right				
76846585853639008	720575940611429618	90688	64176	1974	90688.0	64176.0	1974.0	2104793.0		not_a_neuron	glia							gaba	0.3712237477302551	left		fw021107		
80364817307121980	720575940613493362	142032	61256	4978	142032.0	61256.0	4978.0	5773480.0		not_a_neuron	glia							serotonin	0.9198935627937317	right				
